Lat,Lon,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000
34.75,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,35.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,36.25,0.00,-1.09,-0.90,-1.01,0.14,0.62,2.84,3.40,8.39,12.50,17.96,22.44,20.49,19.35,19.83,19.73,18.29,18.22,17.69,10.02,2.68
34.75,36.75,0.00,-0.76,-1.05,-0.86,0.07,1.50,3.70,6.31,9.44,12.74,16.09,19.15,21.60,24.60,26.29,28.62,28.57,33.68,37.34,29.88,23.34
34.75,37.25,0.00,-0.22,-0.74,-0.12,0.69,3.05,5.17,9.62,10.70,13.01,14.22,15.86,22.73,30.13,33.01,37.52,38.85,49.13,57.27,50.18,44.61
34.75,37.75,0.00,-0.03,-0.71,0.05,0.77,3.52,5.62,10.91,11.28,13.14,13.35,14.27,22.85,31.53,34.61,39.88,42.02,54.89,65.29,58.89,54.25
34.75,38.25,0.00,-0.08,-0.71,-0.01,0.68,3.23,5.27,10.15,10.61,12.39,12.65,13.55,21.27,29.05,31.79,36.46,38.22,49.61,58.77,52.91,48.61
34.75,38.75,0.00,-0.12,-0.65,0.05,0.80,3.23,5.18,9.66,10.31,12.31,12.96,14.05,20.82,27.56,29.91,33.75,34.94,44.49,52.25,46.92,42.97
34.75,39.25,0.00,-0.17,-0.65,-0.02,0.71,2.94,4.79,8.85,9.62,11.51,12.19,13.23,19.17,25.03,27.04,30.30,31.20,39.26,45.73,40.93,37.32
34.75,39.75,0.00,-0.21,-0.65,-0.09,0.61,2.65,4.39,8.05,8.92,10.72,11.41,12.41,17.51,22.50,24.17,26.85,27.46,34.02,39.25,34.94,31.68
34.75,40.25,0.00,-0.26,-0.65,-0.15,0.52,2.36,3.99,7.24,8.23,9.92,10.64,11.58,15.86,19.97,21.31,23.41,23.72,28.79,32.81,28.95,26.04
34.25,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,35.75,0.00,-1.49,-1.39,-2.02,-1.18,-1.61,0.18,-0.67,4.91,9.18,15.55,20.71,16.79,13.81,14.36,13.91,12.19,9.74,7.22,-0.01,-7.36
34.25,36.25,0.00,-1.15,-1.35,-1.64,-0.89,-0.45,1.38,2.25,6.27,9.82,14.37,18.26,17.87,18.23,19.08,20.32,19.73,21.54,22.52,15.50,8.88
34.25,36.75,0.00,-0.80,-1.31,-1.26,-0.60,0.71,2.58,5.17,7.64,10.47,13.19,15.82,18.95,22.64,24.59,27.33,27.85,33.93,38.40,31.60,25.71
34.25,37.25,0.00,-0.28,-0.88,-0.36,0.29,2.46,4.32,8.46,9.23,11.20,12.01,13.37,20.12,27.40,30.32,34.95,36.58,46.93,54.99,48.54,43.48
34.25,37.75,0.00,-0.06,-0.70,0.04,0.74,3.31,5.23,10.05,10.21,11.76,11.76,12.54,20.47,28.65,31.67,36.85,39.03,51.22,61.14,55.31,51.10
34.25,38.25,0.00,-0.11,-0.69,-0.01,0.67,3.07,4.91,9.35,9.70,11.47,11.84,12.76,19.84,27.01,29.65,34.02,35.66,46.25,54.94,49.60,45.71
34.25,38.75,0.00,-0.15,-0.69,-0.06,0.61,2.83,4.58,8.66,9.12,10.81,11.22,12.09,18.38,24.71,27.01,30.79,32.14,41.28,48.73,43.89,40.32
34.25,39.25,0.00,-0.19,-0.68,-0.11,0.54,2.59,4.25,7.96,8.54,10.14,10.59,11.43,16.92,22.41,24.36,27.57,28.61,36.32,42.53,38.18,34.93
34.25,39.75,0.00,-0.24,-0.68,-0.17,0.47,2.35,3.93,7.27,7.96,9.48,9.97,10.77,15.46,20.11,21.72,24.35,25.08,31.35,36.36,32.47,29.54
34.25,40.25,0.00,-0.28,-0.67,-0.22,0.41,2.10,3.60,6.57,7.37,8.82,9.34,10.11,14.00,17.80,19.08,21.13,21.56,26.38,30.22,26.76,24.15
33.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,35.75,0.00,-1.56,-2.03,-2.88,-2.58,-2.96,-1.61,-1.69,2.48,6.10,11.26,15.70,14.19,14.02,16.00,16.98,16.38,16.84,16.90,10.32,3.74
33.75,36.25,0.00,-1.21,-1.81,-2.26,-1.93,-1.49,-0.08,1.26,4.15,7.15,10.77,14.09,15.25,17.40,19.28,21.51,21.75,25.46,27.94,21.57,15.68
33.75,36.75,0.00,-0.76,-1.41,-1.45,-1.09,0.09,1.53,4.22,5.83,8.19,10.28,12.49,16.30,21.12,23.76,27.25,28.33,35.39,40.67,34.53,29.29
33.75,37.25,0.00,-0.33,-1.02,-0.61,-0.11,1.87,3.48,7.31,7.81,9.63,10.31,11.46,18.03,25.12,28.08,32.72,34.52,44.72,52.80,46.91,42.40
33.75,37.75,0.00,-0.11,-0.75,-0.10,0.50,2.82,4.50,8.83,8.87,10.36,10.43,11.14,18.45,26.01,28.94,33.84,35.96,47.49,56.99,51.72,47.95
33.75,38.25,0.00,-0.15,-0.77,-0.21,0.33,2.45,4.02,8.00,8.13,9.54,9.66,10.34,16.89,23.65,26.25,30.60,32.45,42.71,51.11,46.29,42.81
33.75,38.75,0.00,-0.21,-0.79,-0.27,0.29,2.29,3.82,7.49,7.76,9.12,9.30,9.96,15.77,21.73,24.02,27.82,29.33,38.08,45.22,40.86,37.67
33.75,39.25,0.00,-0.25,-0.77,-0.30,0.25,2.10,3.57,6.91,7.29,8.60,8.83,9.47,14.52,19.66,21.60,24.81,26.02,33.38,39.33,35.43,32.53
33.75,39.75,0.00,-0.26,-0.70,-0.25,0.33,2.04,3.46,6.48,6.99,8.24,8.52,9.13,13.41,17.71,19.27,21.84,22.70,28.68,33.48,30.00,27.39
33.75,40.25,0.00,-0.32,-0.74,-0.36,0.18,1.73,3.07,5.75,6.37,7.56,7.90,8.48,12.01,15.51,16.76,18.79,19.39,23.97,27.63,24.56,22.25
33.25,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,35.25,0.00,-2.01,-3.08,-4.48,-4.86,-5.65,-4.86,-5.04,-1.43,1.91,6.76,11.44,11.05,12.68,15.23,16.79,16.80,18.78,19.50,13.45,7.28
33.25,35.75,0.00,-1.64,-2.66,-3.65,-3.86,-3.99,-3.05,-2.27,0.49,3.33,6.97,10.68,12.02,14.99,17.66,20.05,20.56,24.44,26.87,20.93,15.18
33.25,36.25,0.00,-1.22,-2.22,-2.78,-2.82,-2.25,-1.16,0.69,2.45,4.75,7.20,9.92,12.99,17.34,20.20,23.67,24.93,30.97,35.11,29.29,23.95
33.25,36.75,0.00,-0.86,-1.78,-1.97,-1.85,-0.68,0.57,3.31,4.38,6.24,7.49,9.16,14.04,19.85,22.79,26.93,28.63,36.70,42.55,36.85,32.27
33.25,37.25,0.00,-0.39,-1.16,-0.86,-0.51,1.28,2.63,6.16,6.37,7.81,8.11,8.96,15.36,22.37,25.39,30.19,32.33,42.52,50.70,45.45,41.46
33.25,37.75,0.00,-0.15,-0.79,-0.24,0.25,2.33,3.76,7.61,7.46,8.58,8.40,8.87,15.61,22.70,25.59,30.43,32.72,43.75,52.84,48.13,44.80
33.25,38.25,0.00,-0.18,-0.80,-0.31,0.15,2.06,3.42,6.96,6.91,7.99,7.86,8.31,14.34,20.66,23.20,27.49,29.49,39.25,47.27,42.98,39.91
33.25,38.75,0.00,-0.24,-0.80,-0.35,0.13,1.94,3.27,6.54,6.62,7.67,7.61,8.06,13.38,18.92,21.14,24.87,26.52,34.88,41.70,37.83,35.02
33.25,39.25,0.00,-0.27,-0.78,-0.37,0.12,1.80,3.08,6.07,6.27,7.28,7.29,7.72,12.32,17.07,18.95,22.09,23.43,30.44,36.13,32.68,30.13
33.25,39.75,0.00,-0.31,-0.76,-0.39,0.11,1.65,2.90,5.59,5.91,6.89,6.97,7.39,11.26,15.22,16.75,19.31,20.33,26.00,30.59,27.52,25.25
33.25,40.25,0.00,-0.34,-0.74,-0.41,0.10,1.51,2.72,5.12,5.56,6.51,6.65,7.05,10.20,13.38,14.56,16.53,17.23,21.56,25.05,22.37,20.36
32.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,35.25,0.00,-1.84,-3.52,-4.96,-5.86,-6.25,-5.85,-4.75,-2.95,-0.32,3.14,6.76,9.85,14.89,18.48,22.51,24.29,30.13,33.90,28.47,23.18
32.75,35.75,0.00,-1.55,-3.07,-4.12,-4.74,-4.62,-4.02,-2.33,-0.99,1.20,3.76,6.60,10.47,16.05,19.53,23.80,25.75,32.72,37.52,32.23,27.30
32.75,36.25,0.00,-1.25,-2.61,-3.28,-3.63,-3.00,-2.18,0.08,0.98,2.73,4.39,6.45,11.08,17.24,20.59,25.08,27.21,35.31,41.14,35.99,31.43
32.75,36.75,0.00,-0.95,-2.11,-2.46,-2.62,-1.67,-0.80,1.92,2.37,3.82,4.58,5.87,11.27,17.21,20.33,24.92,27.14,36.26,43.12,38.22,34.29
32.75,37.25,0.00,-0.44,-1.31,-1.11,-0.91,0.68,1.78,5.01,4.93,5.99,5.92,6.47,12.72,19.62,22.69,27.65,30.14,40.49,48.60,44.02,40.61
32.75,37.75,0.00,-0.19,-0.84,-0.38,0.01,1.84,3.02,6.39,6.04,6.81,6.36,6.59,12.77,19.40,22.23,27.03,29.49,40.02,48.70,44.55,41.64
32.75,38.25,0.00,-0.22,-0.82,-0.38,0.02,1.74,2.90,6.03,5.79,6.55,6.18,6.41,11.90,17.78,20.27,24.47,26.60,35.85,43.44,39.67,37.01
32.75,38.75,0.00,-0.26,-0.83,-0.46,-0.07,1.52,2.63,5.49,5.37,6.10,5.81,6.04,10.86,15.99,18.15,21.82,23.63,31.62,38.19,34.80,32.37
32.75,39.25,0.00,-0.29,-0.80,-0.44,-0.01,1.49,2.60,5.22,5.24,5.96,5.75,5.98,10.11,14.49,16.30,19.37,20.84,27.50,32.94,29.92,27.74
32.75,39.75,0.00,-0.32,-0.77,-0.44,0.00,1.39,2.48,4.86,4.92,5.51,5.25,5.40,8.86,12.51,13.98,16.53,17.73,23.33,27.70,25.05,23.10
32.75,40.25,0.00,-0.36,-0.74,-0.45,0.01,1.29,2.36,4.49,4.69,5.27,5.11,5.25,8.03,10.91,12.04,13.99,14.86,19.15,22.46,20.17,18.47
32.25,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,35.25,0.00,-1.71,-3.52,-4.85,-5.83,-5.95,-5.65,-4.03,-2.98,-0.93,1.60,4.51,9.11,15.33,19.15,23.64,25.85,32.99,37.89,33.10,28.59
32.25,35.75,0.00,-1.43,-3.04,-4.01,-4.69,-4.41,-3.91,-1.94,-1.19,0.50,2.33,4.60,9.40,15.63,19.15,23.75,26.06,33.87,39.39,34.74,30.52
32.25,36.25,0.00,-1.16,-2.55,-3.16,-3.56,-2.87,-2.18,0.15,0.60,1.99,3.05,4.68,9.75,16.10,19.39,24.00,26.35,34.76,40.89,36.38,32.46
32.25,36.75,0.00,-0.87,-2.00,-2.24,-2.36,-1.32,-0.45,2.24,2.39,3.50,3.81,4.77,10.23,16.57,19.64,24.26,26.65,35.64,42.39,38.01,34.39
32.25,37.25,0.00,-0.42,-1.22,-1.04,-0.86,0.59,1.54,4.42,4.21,5.01,4.76,5.12,10.79,17.03,19.88,24.51,26.94,36.53,43.88,39.89,36.94
32.25,37.75,0.00,-0.19,-0.76,-0.33,0.04,1.67,2.70,5.62,5.22,5.77,5.23,5.33,10.72,16.57,19.15,23.52,25.84,35.24,42.98,39.33,36.77
32.25,38.25,0.00,-0.22,-0.74,-0.34,0.05,1.59,2.61,5.32,5.04,5.58,5.13,5.23,10.00,15.18,17.43,21.27,23.28,31.52,38.30,34.98,32.63
32.25,38.75,0.00,-0.25,-0.74,-0.38,0.01,1.44,2.44,4.93,4.75,5.29,4.91,5.02,9.19,13.69,15.64,18.96,20.66,27.76,33.60,30.62,28.49
32.25,39.25,0.00,-0.28,-0.72,-0.38,0.02,1.36,2.35,4.63,4.50,4.92,4.51,4.55,8.12,11.96,13.60,16.43,17.88,24.03,28.91,26.27,24.35
32.25,39.75,0.00,-0.31,-0.69,-0.37,0.06,1.33,2.31,4.38,4.39,4.82,4.50,4.55,7.50,10.66,11.97,14.25,15.38,20.35,24.24,21.92,20.21
32.25,40.25,0.00,-0.34,-0.67,-0.38,0.08,1.25,2.22,4.09,4.22,4.66,4.43,4.47,6.81,9.28,10.28,12.02,12.83,16.63,19.56,17.56,16.07
31.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
